objid,ra,dec,mag_u,mag_g,mag_r,mag_i,mag_z,z_spec
1237648720686088215,162.21443,-0.4790705,18.10151,16.39728,15.63354,15.2726,14.98845,0.06747919
1237648720686088392,162.24335,-0.44590089,20.02992,18.20521,17.29049,16.90491,16.56147,0.1061585
1237648720686088302,162.28568,-0.48834381,19.7438,18.19865,17.4953,17.09,16.79617,0.0800288
1237648720686088532,162.26525,-0.42162166,21.17604,20.04443,19.93666,19.56958,19.62094,0.06311004
1237674649920929795,162.19933,-0.34604594,17.69815,16.88432,16.70221,16.6338,16.558,0.01620855
1237648721222959300,162.21878,-0.039805588,20.34729,18.49498,17.33206,16.82532,16.42144,0.1677238
1237674649920929958,162.19739,-0.39025603,21.12535,18.78237,17.4267,16.90497,16.54805,0.2263046
1237654670277804249,162.17507,0.0070523155,19.75053,18.13623,17.29994,16.88856,16.64421,0.1681471
1237674650457800862,162.25482,0.035405343,19.24687,17.86983,17.18384,16.80181,16.54977,0.1279711
1237648721222959382,162.31531,-0.05240392,19.38821,17.66713,16.81261,16.41825,16.13146,0.07557589
1237648721222959267,162.19005,-0.0084988902,19.87451,17.89287,16.76277,16.30527,15.95071,0.1670214
1237648720686088430,162.30154,-0.5109467,19.30703,18.54816,18.3106,17.9129,17.8201,0.08137379
1237674650457801084,162.19973,0.1683697,19.48896,18.14791,17.56127,17.24864,17.11919,0.03898765
1237648720148889846,161.56431,-1.017807,19.39842,18.50469,18.00828,17.63581,17.43975,0.06744873
1237654668666863843,161.53166,-1.1438082,19.21558,17.45443,16.69779,16.34608,16.1059,0.0721617
1237654668666994779,161.71693,-1.2057147,17.52556,16.18327,15.62189,15.29271,15.11734,0.06756242
1237654669203734741,161.50198,-0.77149566,24.03602,19.91612,18.27145,17.66986,17.40676,0.2587333
1237654668666863816,161.4854,-1.2061864,18.75743,17.35693,16.74609,16.3705,16.12365,0.08688207
1237654668666863833,161.51448,-1.0942312,17.45819,16.09166,15.56623,15.26248,15.0125,0.03694027
1237648720148889820,161.48718,-0.87925228,19.3877,17.45841,16.61994,16.22141,15.90347,0.08621725
1237654669203800203,161.55046,-0.66132343,23.10619,19.60089,18.11101,17.54725,17.14717,0.2549622
1237648720685760687,161.53413,-0.61421012,20.43747,18.32964,17.12643,16.6816,16.34539,0.1939696
1237654669203865712,161.74283,-0.69167193,18.95434,17.90268,17.52971,17.30671,17.17703,0.01844927
1237654669203865673,161.69599,-0.83066925,19.78415,18.34306,17.33353,16.82454,16.49562,0.2297671
1237648720149020955,161.74088,-0.97985925,18.37071,17.83107,17.28349,17.1465,17.13299,0.03981317
1237654669203865697,161.72166,-0.7879328,19.99635,18.35232,17.58705,17.24042,16.97406,0.07228117
1237648720148955318,161.63515,-0.85576058,19.23362,18.26258,17.76702,17.40143,17.27896,0.150701
1237654669203800174,161.65363,-0.74569169,20.44546,18.58128,17.66817,17.29328,16.96464,0.1172103
1237648720685826231,161.59879,-0.55014451,19.38371,17.5372,16.61188,16.2594,15.98679,0.07696021
1237648720686022857,162.16704,-0.52524875,18.4778,16.86546,16.07875,15.62798,15.30459,0.08180232
1237654670277738725,162.11894,0.15235875,19.2823,17.95005,17.29975,16.94263,16.68282,0.1061143
1237654669740933168,162.13562,-0.32750687,20.12805,18.41869,17.44989,17.02813,16.70961,0.137527
1237648721222893673,162.05795,-0.14745467,19.70281,18.00155,17.09157,16.5216,16.1672,0.08479204
1237648720686022842,162.15456,-0.47520455,19.59732,18.47334,17.70155,17.35184,17.05988,0.1582215
1237654669740933175,162.13707,-0.3982515,19.86701,18.29202,17.43387,16.98558,16.7151,0.1524459
1237654669740802208,161.96363,-0.27782145,18.81729,17.87347,17.50652,17.24834,17.14026,0.1158864
1237654670277738670,162.00405,0.17238469,20.83088,18.62193,17.69843,17.18226,16.84678,0.0725163
1237654670277673164,161.90742,0.083869591,19.7525,17.89123,17.17546,16.70414,16.41308,0.1149735
1237648721222893601,162.08271,-0.021971916,17.35556,16.09492,15.55564,15.25102,15.07302,0.03879983
1237654669740802233,161.94559,-0.36784468,19.55783,17.99742,17.24031,16.77019,16.47608,0.08137863
1237654669740802183,161.92778,-0.34543315,20.09721,18.15079,17.13555,16.67662,16.34274,0.1372109
1237654669740933255,162.15165,-0.23600393,19.02715,17.90598,17.68437,17.4935,17.57871,0.02600579
1237648721222828193,161.92408,-0.19275695,19.62263,17.9741,17.00507,16.55855,16.2354,0.1284986
1237648721222893744,162.15155,-0.16432884,19.27491,17.32141,16.39096,16.00286,15.66227,0.1143914
1237648721222893660,162.03128,-0.049959655,19.45266,17.74363,16.85835,16.43445,16.11034,0.1281196
1237654669740736668,161.81803,-0.25774986,18.94527,17.44395,16.76362,16.40199,16.10069,0.1285463
1237654669740736613,161.76766,-0.24573165,18.81296,17.43689,16.84471,16.4997,16.23916,0.05144474
1237654669740736611,161.75666,-0.29853848,18.55517,16.73026,15.9093,15.50777,15.18201,0.07742084
1237648720685891767,161.83749,-0.5010104,20.61249,18.55024,17.3177,16.84634,16.47191,0.2062783
1237648721222697144,161.64338,-0.0032056836,22.55396,19.23257,18.00599,17.53691,17.17441,0.177699
1237654670277542277,161.68137,0.023342153,18.51598,17.35417,16.88056,16.59014,16.42227,0.07577333
1237648721222762676,161.79985,-0.071289276,18.09101,16.3633,15.47136,15.02703,14.63813,0.04016168
1237648721222762644,161.7671,-0.091977041,19.17603,17.39368,16.58047,16.21719,15.89232,0.03937567
1237648721222697072,161.71525,-0.10855405,17.40487,15.46307,14.62978,14.20722,13.86658,0.04001037
1237654669740802224,161.88559,-0.25990998,22.06571,19.82911,18.35767,17.72519,17.4172,0.3064886
1237648721222697983,161.71246,-0.020865222,23.26799,20.6194,18.89681,18.11349,17.62622,0.4427498
1237654670277608090,161.80201,0.006070074,21.98592,20.47287,18.71908,17.92641,17.50643,0.447606
1237648721222697176,161.67145,-0.048640853,18.42402,16.42525,15.51587,15.1041,14.76212,0.07691381
1237654670277673137,161.85018,0.031594987,18.94326,17.45399,16.6824,16.21868,15.95138,0.1125908
1237654670277607654,161.74289,0.17594243,18.14941,16.91811,16.50312,16.24075,16.24759,0.04922131
1237654669740671100,161.58242,-0.41065061,19.27328,17.60684,16.92497,16.5826,16.33716,0.03947514
1237654669740540080,161.37702,-0.2579204,17.83657,16.16479,15.42129,15.0564,14.78578,0.03899567
1237648720685695182,161.39503,-0.42576926,18.3673,17.23622,16.62145,16.23633,16.01397,0.08583559
1237654669740671143,161.63963,-0.36138133,19.70179,18.09381,17.4766,17.04148,16.87415,0.1291119
1237654669740671134,161.6262,-0.26973694,19.16425,17.43405,16.48767,16.06053,15.73721,0.1502126
1237654669740671012,161.60661,-0.38552881,18.73214,16.8499,16.04423,15.65113,15.36625,0.03907213
1237648720685826207,161.58263,-0.52831436,18.86182,17.21378,16.46911,16.12531,15.85448,0.03836075
1237648720685760584,161.42266,-0.51925864,18.80967,16.93561,16.02868,15.62375,15.30591,0.08484705
1237654669740605564,161.43442,-0.30106596,19.88337,18.44153,17.78545,17.43593,17.21098,0.03840932
1237648721222631650,161.44987,-0.049382305,20.537,18.60222,17.43932,16.96996,16.64521,0.1785875
1237654670277476668,161.49685,0.011219673,18.98277,17.8966,17.59583,17.34077,17.42296,0.03825257
1237648720685695187,161.40035,-0.4673695,20.00583,18.35272,17.43648,17.03415,16.74258,0.1300679
1237654670277476834,161.40542,0.021240094,22.68997,20.58518,18.79757,18.03487,17.64858,0.4418249
1237654670277541948,161.562,0.050263446,16.15138,15.29917,15.09925,14.87123,14.77961,0.04655844
1237654670277476641,161.46818,0.028645573,24.97906,19.79319,17.9761,17.23543,16.92217,0.4425896
1237654670277542363,161.64318,0.170166,19.15446,17.76997,17.34812,17.07847,16.99508,0.04030792
1237648721222631714,161.54172,-0.1597081,20.27751,18.41557,17.43216,16.9352,16.56474,0.1277196
1237648721222697268,161.60211,-0.085734039,23.64897,20.36144,18.56207,17.79025,17.34244,0.4466162
1237654670277476739,161.51414,0.14683511,18.16203,16.97544,16.58969,16.33218,16.22193,0.06341362
1237654668666863759,161.44532,-1.2002402,18.34848,16.6709,15.86149,15.42608,15.13348,0.08454167
1237654668666798222,161.27404,-1.0624676,20.43465,18.73971,17.51142,17.02216,16.69164,0.233658
1237654668666863813,161.48062,-1.2256472,19.21391,17.37344,16.37774,15.93583,15.55808,0.1357222
1237654668666863773,161.45057,-1.2225608,18.52403,16.53566,15.63516,15.23262,14.94197,0.08693901
1237654668666732991,161.14512,-1.0668212,26.24466,20.69367,19.00974,18.3692,18.00378,0.3552396
1237654668666732712,161.10764,-1.0696806,19.35143,18.04875,17.5001,17.09275,16.87607,0.08705121
1237654668666798195,161.36207,-1.1974231,19.80719,17.95911,17.07361,16.66816,16.37945,0.08598208
1237648720148693178,161.0738,-0.89273976,18.9137,17.77222,17.31638,17.00723,16.77557,0.03869415
1237654669203603669,161.1874,-0.72625568,22.22539,20.34698,18.62639,17.9951,17.57358,0.3843839
1237648720685695144,161.33156,-0.56981995,20.6801,18.83718,17.66764,17.17329,16.80678,0.1605944
1237648720148890034,161.4281,-0.92147416,23.3185,20.75478,18.99106,18.34223,17.94258,0.3475565
1237648720685760591,161.4291,-0.59322144,18.82322,17.75387,17.27565,16.95152,16.76289,0.08506283
1237654669203603559,161.1236,-0.64950309,21.48588,19.06349,17.74683,17.25012,16.89879,0.193016
1237654669740540053,161.33825,-0.33776803,19.40075,17.84259,17.02542,16.57993,16.35956,0.149155
1237648720685695095,161.27846,-0.46310356,18.86783,17.77965,17.19015,16.81909,16.60489,0.1602088
1237648721222565979,161.27255,-0.16080877,20.37401,18.57714,17.55118,17.1186,16.78026,0.1274494
1237654669740539987,161.24911,-0.22371346,18.74036,17.46843,16.962,16.62396,16.47571,0.07583045
1237654669740539935,161.3056,-0.23932428,18.93141,17.97246,17.49842,17.12676,16.9647,0.1066423
1237648720150200476,164.46004,-1.0219051,19.56123,18.25333,17.62361,17.30432,17.03588,0.1086359
1237674648848105631,164.3547,-1.1217806,20.45608,18.71128,17.74178,17.3535,17.00642,0.1068418
1237674648848236915,164.58762,-1.2006109,23.12654,21.51484,19.59532,18.77387,18.44307,0.4620233
1237674648848236566,164.59817,-1.0905212,19.74949,19.62388,19.02464,17.92611,17.7966,0.1869678
1237674648848105699,164.33594,-1.1324847,21.76928,20.21804,18.4093,17.83432,17.44993,0.3288162
1237674649384976478,164.30684,-0.8317685,18.47714,17.2039,16.77493,16.51625,16.41457,0.03855626
1237648720150004042,164.08912,-0.90164787,20.00744,18.37148,17.57778,17.20588,16.91595,0.07446004
1237648720150266098,164.6062,-0.97562769,20.30772,18.73399,17.6149,17.10774,16.77728,0.1856737
1237648720150069487,164.12607,-0.84852888,19.11162,17.16871,16.28928,15.88877,15.57365,0.07552451
1237648721223745639,163.98496,-0.15749078,19.39809,17.34027,16.28405,15.85804,15.51006,0.1261739
1237674649384911293,164.14014,-0.73660974,21.29593,20.85114,19.80944,19.32092,18.77944,0.3170218
1237674649384976508,164.35813,-0.71444173,19.04069,17.84289,17.36272,17.07135,16.85707,0.05399065
1237674651532526197,164.57637,0.99978082,22.29447,21.11942,19.51649,18.63026,18.25212,0.4663666
1237648722834620487,164.57352,1.1418783,18.10622,16.71341,16.00674,15.61687,15.29334,0.03987951
1237674651532591329,164.64436,1.0370933,18.81299,17.64717,17.27912,17.02165,16.88525,0.04016354
1237648722834555018,164.41793,1.1625967,19.88058,18.18843,17.37718,16.89507,16.5619,0.1238307
1237674651532460121,164.3128,1.0303475,20.11725,18.36481,17.40763,16.92772,16.56119,0.1236982
1237648722297487411,163.98157,0.71274061,21.06916,18.78197,17.62728,17.11788,16.69536,0.1706541
1237648722297749728,164.67758,0.70810653,23.61172,20.62681,18.83177,18.13816,17.6718,0.4406428
1237674651532394574,164.14414,0.86973862,19.0135,17.57595,16.83423,16.44724,16.13782,0.1063966
1237648722834620550,164.68651,1.2174476,20.41859,18.48317,17.50296,17.06257,16.75152,0.1482308
1237674651532591226,164.63169,0.90462837,18.20406,16.81816,16.06153,15.63383,15.30321,0.04009909
1237648722297684165,164.5391,0.76515983,18.73437,16.97108,16.12416,15.73695,15.44013,0.07700895
1237648722297749679,164.70963,0.75301796,19.41812,17.93021,17.06547,16.58976,16.22452,0.1025542
1237648722297553078,164.23076,0.76673657,18.93931,17.07546,16.19162,15.79525,15.46522,0.09282136
1237674650995589210,164.32576,0.52344559,21.15387,18.86176,17.67576,17.2293,16.90021,0.1753936
1237674650995523587,164.12939,0.55886399,16.90924,15.71839,15.29577,15.03645,14.87773,0.03806753
1237674650995720314,164.61064,0.57505927,20.08948,18.79991,18.08408,17.71973,17.48016,0.08501542
1237674650995523706,164.13822,0.54568762,17.73366,16.94302,16.74845,16.57133,16.47479,0.03828512
1237674650995654816,164.53899,0.46837297,18.91574,17.64688,16.94215,16.57681,16.33047,0.1298036
1237648721760813193,164.51939,0.41354531,19.45109,18.18346,17.52049,17.15833,16.89876,0.1489157
1237648721760616637,164.07708,0.2173202,20.47373,18.50888,17.46279,16.97009,16.55123,0.1346781
1237674650995392588,163.83399,0.51380086,19.81782,18.10794,17.20673,16.79467,16.47543,0.1251424
1237648721760747769,164.3928,0.41555267,22.42113,20.06345,18.3915,17.78187,17.33849,0.3446186
1237648721760616586,163.96752,0.39445104,20.97948,18.65575,17.4289,16.95754,16.60765,0.1902471
1237674650995392716,163.88368,0.51715871,20.77444,19.12087,17.96128,17.50651,17.21035,0.1694271
1237648722297618724,164.41237,0.66792741,20.24523,18.33901,17.37875,16.87351,16.50396,0.1262033
1237648722297815224,164.83127,0.79378333,19.3432,18.18036,17.67157,17.40332,17.26129,0.0384457
1237648722834686176,164.78351,1.1832484,22.87876,19.93947,18.32299,17.73611,17.35576,0.3356962
1237648722834751716,164.97371,1.0960023,19.17877,17.49387,16.75347,16.40958,16.11425,0.04985098
1237648722297815389,164.84584,0.77752742,19.37509,18.07504,17.60449,17.30276,17.24496,0.04028903
1237648722834751760,164.97351,1.2265926,22.91727,19.80973,18.30565,17.69515,17.32058,0.2954999
1237648722834751672,164.89017,1.1689514,20.08081,17.82132,16.76753,16.27055,15.85436,0.1028296
1237648722834686048,164.82438,1.1534874,16.51163,14.72324,13.96918,13.61747,13.32763,0.03948564
1237674651532656777,164.80355,0.99046422,19.81829,17.99472,17.01985,16.60745,16.28138,0.1236175
1237648722834686089,164.71856,1.157865,19.10776,17.57918,16.95186,16.61941,16.39721,0.0412651
1237674651532656686,164.76146,0.85694795,18.04863,17.28882,17.04482,16.7104,16.7504,0.1031118
1237648722834686104,164.74582,1.1629163,24.12506,21.80044,19.82664,18.93673,18.46608,0.4648251
1237648722297815179,164.74943,0.81835893,19.01476,17.3714,16.50804,16.04475,15.68992,0.1027633
1237674651532656793,164.81616,1.0104267,19.9728,18.09453,17.13471,16.67665,16.32453,0.1239105
1237648722834686147,164.84556,1.1158892,20.20518,18.19799,17.19196,16.7821,16.46194,0.1486812
1237674650995851334,164.95152,0.52500825,19.89322,18.17182,17.24706,16.85136,16.55344,0.1026553
1237674650995785901,164.8121,0.52854921,20.1986,18.28957,17.36544,16.94784,16.61749,0.08447896
1237648721760944431,164.7173,0.3152923,22.90067,20.36295,18.63766,18.01052,17.66633,0.3932362
1237674650995916882,165.0812,0.50478758,20.21686,18.312,17.30027,16.84616,16.47963,0.1026518
1237674650995851407,164.93947,0.5494621,19.25156,18.04858,17.41749,17.01214,16.81174,0.102332
1237674650995851426,164.96818,0.57004789,20.12103,18.28244,17.34775,16.91804,16.53284,0.1017274
1237674650995851368,164.88487,0.49022967,18.50775,17.17632,16.51876,16.16381,15.93076,0.08472614
1237674650458981036,164.99967,0.16700478,27.07161,20.95557,19.16215,18.47034,18.14833,0.3899274
1237674650995916979,165.06445,0.42001914,19.4618,18.16309,17.69873,17.45399,17.33669,0.0499925
1237648721760878767,164.6823,0.21530007,20.41008,18.57911,17.41487,16.94232,16.59157,0.1760853
1237674650458915276,164.76176,0.061297713,23.81009,21.05985,19.34203,18.74037,18.26219,0.3890216
1237648722297815193,164.77453,0.6655369,20.15761,18.17607,17.22623,16.81826,16.45861,0.1022803
1237674650458914998,164.72763,0.067393998,22.79854,20.77529,19.00106,18.3536,18.08803,0.39132
1237674650458914906,164.75691,0.11334206,20.23774,18.63533,17.6969,17.30055,16.99149,0.1085664
1237648722297946249,165.06627,0.77744061,19.56967,18.23667,17.35894,17.00364,16.66394,0.1199131
1237674651532787846,165.14796,0.86146499,20.47011,18.52419,17.61816,17.22882,16.91195,0.08671006
1237648722834751727,165.00438,1.1122512,17.07773,15.63903,14.93306,14.53993,14.21063,0.03891089
1237648722298011827,165.22275,0.79441901,19.64737,18.14169,17.22005,16.76922,16.41586,0.1201465
1237648722297946239,165.06152,0.79745768,19.88099,18.00259,16.999,16.51052,16.09749,0.1197528
1237648722297946314,165.15351,0.77591031,18.67505,17.49652,16.79204,16.33826,16.07803,0.1506296
1237648722298011819,165.21371,0.71830262,19.17749,17.79423,17.06597,16.6933,16.41418,0.1370356
1237674651532722475,165.01173,1.0384467,19.02787,17.90621,17.47457,17.2165,17.0887,0.03963408
1237648722834817140,165.01338,1.2278178,18.94333,17.70413,17.03301,16.69324,16.41621,0.1028038
1237648722834751654,165.00782,1.0959985,18.10863,17.36966,17.1562,16.97381,16.85551,0.03966768
1237648721761140928,165.28489,0.29607686,20.29128,18.35107,17.38774,16.98115,16.64521,0.1028195
1237674650995916897,165.09024,0.44478437,19.91561,18.16526,17.60367,17.25161,17.08815,0.08476654
1237674650459046092,165.14653,0.0089908626,19.12523,17.77875,17.16903,16.80562,16.58678,0.0829815
1237648721761140880,165.21321,0.40008995,20.47785,18.67603,17.83704,17.4073,17.03164,0.08669525
1237674650459111628,165.29165,0.13335375,21.35858,19.23799,17.74709,17.23136,16.91699,0.2690025
1237674650995982542,165.2404,0.59575572,22.65508,20.46308,18.78147,18.1269,17.69619,0.3476847
1237674650459046135,165.09232,0.10579219,23.81212,20.49071,18.77657,18.0843,17.69702,0.4001658
1237674650995916963,165.17129,0.46202455,19.86131,18.06258,17.1727,16.8001,16.5194,0.08495818
1237648721761075359,165.09499,0.34499501,20.57221,18.70125,17.57717,17.15544,16.81132,0.1563845
1237674651534360785,168.66677,0.84161093,20.34371,18.33449,17.321,16.86047,16.48199,0.09802958
1237648722299584749,168.8575,0.80766252,20.73817,18.83806,17.49666,16.9775,16.62059,0.1953298
1237648722299584677,168.77327,0.68448429,18.61714,17.5224,17.09109,16.80925,16.64047,0.06351299
1237648722836390074,168.6634,1.2111694,23.22375,20.66489,18.90456,18.24473,17.86721,0.4424269
1237674650997555339,168.8941,0.62620682,23.78043,22.63227,20.68631,19.95099,19.63072,0.3223896
1237648722299584745,168.85763,0.63545411,19.7025,18.08162,17.40489,17.08346,16.83138,0.07685738
1237648722299584625,168.90135,0.65732318,21.35927,19.33083,18.10797,17.64093,17.31491,0.165955
1237674651534360681,168.70597,0.9056289,18.13998,17.13107,16.7873,16.65246,16.5235,0.01934646
1237648722299585000,168.79116,0.77088246,24.84235,21.01664,19.36709,18.54909,18.01841,0.4419655
1237648721762713754,168.82976,0.38554374,19.31455,17.35213,16.23224,15.78147,15.43701,0.1435137
1237674650997555423,168.86551,0.54359715,18.86204,17.90301,17.60781,17.39205,17.28749,0.07771457
